390,0,446,0.048895
395,0,446,0.048211
399,0,446,0.047514
404,0,446,0.046807
409,0,446,0.046094
414,0,446,0.045389
418,0,446,0.044699
423,0,446,0.043936
428,0,446,0.042764
432,0,446,0.04031
437,0,446,0.034611
442,0,446,0.026543
446,0,446,0.020924
0,0,437,0.059185
5,0,437,0.04561
10,0,437,0.048492
14,0,437,0.056437
19,0,437,0.066672
24,0,437,0.07758
29,0,437,0.088642
34,0,437,0.099619
38,0,437,0.11029
43,0,437,0.120155
48,0,437,0.128475
53,0,437,0.134725
58,0,437,0.138875
63,0,437,0.141275
67,0,437,0.142214
72,0,437,0.142138
77,0,437,0.14155
82,0,437,0.140935
87,0,437,0.138995
91,0,437,0.136616
96,0,437,0.135476
101,0,437,0.133136
106,0,437,0.130392
111,0,437,0.128413
115,0,437,0.126124
120,0,437,0.123685
125,0,437,0.121213
130,0,437,0.118697
135,0,437,0.116143
140,0,437,0.113558
144,0,437,0.110964
149,0,437,0.108377
154,0,437,0.10581
159,0,437,0.103264
164,0,437,0.100747
168,0,437,0.098266
173,0,437,0.095829
178,0,437,0.09344
183,0,437,0.091102
188,0,437,0.088825
192,0,437,0.086612
197,0,437,0.08447
202,0,437,0.082404
207,0,437,0.08042
212,0,437,0.078518
217,0,437,0.076701
221,0,437,0.074974
226,0,437,0.073341
231,0,437,0.0718
236,0,437,0.070357
241,0,437,0.069015
245,0,437,0.067769
250,0,437,0.066616
255,0,437,0.065553
260,0,437,0.064578
265,0,437,0.063687
269,0,437,0.062878
274,0,437,0.062154
279,0,437,0.061501
284,0,437,0.060903
289,0,437,0.06035
294,0,437,0.059833
298,0,437,0.059345
303,0,437,0.058873
308,0,437,0.058411
313,0,437,0.057953
318,0,437,0.057495
322,0,437,0.057031
327,0,437,0.056557
332,0,437,0.056071
337,0,437,0.055571
342,0,437,0.055054
346,0,437,0.05452
351,0,437,0.053968
356,0,437,0.053398
361,0,437,0.052808
366,0,437,0.0522
371,0,437,0.051574
375,0,437,0.050929
380,0,437,0.050268
385,0,437,0.049591
390,0,437,0.048899
395,0,437,0.048196
399,0,437,0.047483
404,0,437,0.046757
409,0,437,0.046022
414,0,437,0.04528
419,0,437,0.044541
423,0,437,0.04381
428,0,437,0.043046
433,0,437,0.042089
438,0,437,0.040571
443,0,437,0.037814
448,0,437,0.032481
452,0,437,0.024447
457,0,437,0.018781
0,0,428,0.062343
5,0,428,0.048321
10,0,428,0.050848
15,0,428,0.058135
20,0,428,0.06748
25,0,428,0.077296
30,0,428,0.087072
34,0,428,0.096891
39,0,428,0.106849
44,0,428,0.116592
49,0,428,0.125277
54,0,428,0.132083
59,0,428,0.136757
64,0,428,0.139631
69,0,428,0.140954
74,0,428,0.141097
79,0,428,0.140575
84,0,428,0.13971
89,0,428,0.138076
94,0,428,0.136032
98,0,428,0.134337
103,0,428,0.132046
108,0,428,0.129498
113,0,428,0.127246
118,0,428,0.124813
123,0,428,0.122258
128,0,428,0.119676
133,0,428,0.117064
138,0,428,0.114423
143,0,428,0.111767
148,0,428,0.109114
153,0,428,0.106478
158,0,428,0.103863
163,0,428,0.101276
167,0,428,0.098723
172,0,428,0.096215
177,0,428,0.093758
182,0,428,0.091357
187,0,428,0.089017
192,0,428,0.086744
197,0,428,0.084544
202,0,428,0.082423
207,0,428,0.080387
212,0,428,0.078438
217,0,428,0.07658
222,0,428,0.074814
227,0,428,0.073146
231,0,428,0.071576
236,0,428,0.070104
241,0,428,0.068734
246,0,428,0.067468
251,0,428,0.066306
256,0,428,0.065246
261,0,428,0.064277
266,0,428,0.063394
271,0,428,0.062589
276,0,428,0.06186
281,0,428,0.061204
286,0,428,0.060608
291,0,428,0.060056
295,0,428,0.059538
300,0,428,0.059046
305,0,428,0.058572
310,0,428,0.058107
315,0,428,0.057644
320,0,428,0.05718
325,0,428,0.056708
330,0,428,0.056224
335,0,428,0.055726
340,0,428,0.055211
345,0,428,0.054677
350,0,428,0.054125
355,0,428,0.053552
360,0,428,0.052959
364,0,428,0.052347
369,0,428,0.051713
374,0,428,0.051062
379,0,428,0.050391
384,0,428,0.049703
389,0,428,0.048999
394,0,428,0.048281
399,0,428,0.047549
404,0,428,0.046807
409,0,428,0.046054
414,0,428,0.045292
419,0,428,0.044522
424,0,428,0.04375
428,0,428,0.04298
433,0,428,0.042196
438,0,428,0.041315
443,0,428,0.040139
448,0,428,0.038335
453,0,428,0.035437
458,0,428,0.030567
463,0,428,0.023226
468,0,428,0.01784
0,0,419,0.064956
5,0,419,0.050534
10,0,419,0.052835
15,0,419,0.05969
20,0,419,0.068551
25,0,419,0.077744
30,0,419,0.086666
35,0,419,0.095527
40,0,419,0.10461
45,0,419,0.113772
50,0,419,0.122305
55,0,419,0.129328
60,0,419,0.134342
65,0,419,0.1376
71,0,419,0.139331
76,0,419,0.139789
81,0,419,0.139436
86,0,419,0.138539
91,0,419,0.13706
96,0,419,0.135167
101,0,419,0.133229
106,0,419,0.130958
111,0,419,0.128477
116,0,419,0.126029
121,0,419,0.123478
126,0,419,0.120847
131,0,419,0.118179
136,0,419,0.11548
141,0,419,0.112763
146,0,419,0.110042
151,0,419,0.107335
156,0,419,0.104646
161,0,419,0.10198
166,0,419,0.099349
171,0,419,0.096763
176,0,419,0.094235
181,0,419,0.091767
186,0,419,0.089361
191,0,419,0.087025
196,0,419,0.084763
202,0,419,0.082581
207,0,419,0.080486
212,0,419,0.078483
217,0,419,0.076575
222,0,419,0.074765
227,0,419,0.073055
232,0,419,0.071448
237,0,419,0.069947
242,0,419,0.068554
247,0,419,0.067269
252,0,419,0.066088
257,0,419,0.065015
262,0,419,0.064044
267,0,419,0.06316
272,0,419,0.062356
277,0,419,0.061623
282,0,419,0.060956
287,0,419,0.060349
292,0,419,0.05979
297,0,419,0.059266
302,0,419,0.058768
307,0,419,0.058288
312,0,419,0.057818
317,0,419,0.05735
322,0,419,0.056879
327,0,419,0.056398
332,0,419,0.055905
338,0,419,0.055396
343,0,419,0.054867
348,0,419,0.054317
353,0,419,0.053747
358,0,419,0.053155
363,0,419,0.052541
368,0,419,0.051905
373,0,419,0.051249
378,0,419,0.050572
383,0,419,0.049877
388,0,419,0.049164
393,0,419,0.048434
398,0,419,0.04769
403,0,419,0.046933
408,0,419,0.046164
413,0,419,0.045385
418,0,419,0.044597
423,0,419,0.043802
428,0,419,0.043002
433,0,419,0.042201
438,0,419,0.04139
443,0,419,0.04053
448,0,419,0.039508
453,0,419,0.038129
458,0,419,0.036136
463,0,419,0.033237
468,0,419,0.028867
474,0,419,0.022382
479,0,419,0.017839
0,0,409,0.067133
5,0,409,0.052444
10,0,409,0.054692
15,0,409,0.06128
21,0,409,0.069795
26,0,409,0.078621
31,0,409,0.087102
36,0,409,0.095339
41,0,409,0.103624
46,0,409,0.111976
52,0,409,0.119949
57,0,409,0.126828
62,0,409,0.132007
67,0,409,0.135531
72,0,409,0.13758
77,0,409,0.138334
82,0,409,0.138157
88,0,409,0.137309
93,0,409,0.135918
98,0,409,0.134115
103,0,409,0.132095
108,0,409,0.129827
113,0,409,0.127351
118,0,409,0.124787
124,0,409,0.122147
129,0,409,0.119449
134,0,409,0.116709
139,0,409,0.113942
144,0,409,0.111163
149,0,409,0.108386
155,0,409,0.105621
160,0,409,0.102878
165,0,409,0.100166
170,0,409,0.097495
175,0,409,0.094881
180,0,409,0.092334
185,0,409,0.089853
191,0,409,0.087444
196,0,409,0.085113
201,0,409,0.082867
206,0,409,0.080709
211,0,409,0.078646
216,0,409,0.076683
221,0,409,0.074824
227,0,409,0.073071
232,0,409,0.071425
237,0,409,0.069888
242,0,409,0.068464
247,0,409,0.067155
252,0,409,0.065956
258,0,409,0.06486
263,0,409,0.063865
268,0,409,0.062964
273,0,409,0.062147
278,0,409,0.061404
283,0,409,0.060725
288,0,409,0.060105
294,0,409,0.059536
299,0,409,0.059007
304,0,409,0.058504
309,0,409,0.058019
314,0,409,0.057544
319,0,409,0.057071
324,0,409,0.056594
330,0,409,0.056106
335,0,409,0.055604
340,0,409,0.055083
345,0,409,0.054542
350,0,409,0.053978
355,0,409,0.05339
361,0,409,0.052779
366,0,409,0.052145
371,0,409,0.051488
376,0,409,0.050808
381,0,409,0.050109
386,0,409,0.049389
391,0,409,0.048651
397,0,409,0.047897
402,0,409,0.047128
407,0,409,0.046346
412,0,409,0.045552
417,0,409,0.044748
422,0,409,0.043936
427,0,409,0.043117
433,0,409,0.042292
438,0,409,0.041464
443,0,409,0.040628
448,0,409,0.039765
453,0,409,0.038813
458,0,409,0.037652
464,0,409,0.036119
469,0,409,0.034045
474,0,409,0.031258
479,0,409,0.027339
484,0,409,0.021227
489,0,409,0.015891
0,0,400,0.068862
5,0,400,0.054043
11,0,400,0.05642
16,0,400,0.062967
21,0,400,0.071303
26,0,400,0.079886
32,0,400,0.088079
37,0,400,0.095908
42,0,400,0.103589
47,0,400,0.111173
53,0,400,0.118424
58,0,400,0.124876
63,0,400,0.129968
68,0,400,0.133566
74,0,400,0.135804
79,0,400,0.136773
84,0,400,0.136736
89,0,400,0.135975
95,0,400,0.134658
100,0,400,0.132915
105,0,400,0.130884
111,0,400,0.128612
116,0,400,0.126115
121,0,400,0.123487
126,0,400,0.120784
132,0,400,0.118025
137,0,400,0.115223
142,0,400,0.112397
147,0,400,0.109566
153,0,400,0.10674
158,0,400,0.10393
163,0,400,0.101148
168,0,400,0.098404
174,0,400,0.095708
179,0,400,0.093073
184,0,400,0.090508
189,0,400,0.088018
195,0,400,0.08561
200,0,400,0.08329
205,0,400,0.081064
211,0,400,0.078937
216,0,400,0.076912
221,0,400,0.074996
226,0,400,0.073192
232,0,400,0.071502
237,0,400,0.069924
242,0,400,0.068461
247,0,400,0.067112
253,0,400,0.065877
258,0,400,0.06475
263,0,400,0.063725
268,0,400,0.062796
274,0,400,0.061957
279,0,400,0.061198
284,0,400,0.060509
289,0,400,0.059881
295,0,400,0.059303
300,0,400,0.058766
305,0,400,0.058258
311,0,400,0.057768
316,0,400,0.057288
321,0,400,0.056811
326,0,400,0.056327
332,0,400,0.055833
337,0,400,0.055323
342,0,400,0.054792
347,0,400,0.054239
353,0,400,0.053662
358,0,400,0.05306
363,0,400,0.052431
368,0,400,0.051778
374,0,400,0.051101
379,0,400,0.050399
384,0,400,0.049675
389,0,400,0.048933
395,0,400,0.048171
400,0,400,0.047392
405,0,400,0.046599
410,0,400,0.045792
416,0,400,0.044974
421,0,400,0.044147
426,0,400,0.043311
432,0,400,0.042468
437,0,400,0.041621
442,0,400,0.040769
447,0,400,0.039911
453,0,400,0.039036
458,0,400,0.038112
463,0,400,0.037067
468,0,400,0.035792
474,0,400,0.034169
479,0,400,0.032102
484,0,400,0.029503
489,0,400,0.025946
495,0,400,0.019628
500,0,400,0.01475
0,0,391,0.070194
5,0,391,0.055337
11,0,391,0.057945
16,0,391,0.064599
22,0,391,0.072905
27,0,391,0.081381
32,0,391,0.089397
38,0,391,0.096947
43,0,391,0.104176
48,0,391,0.111127
54,0,391,0.117676
59,0,391,0.123559
65,0,391,0.128345
70,0,391,0.131845
75,0,391,0.134141
81,0,391,0.135216
86,0,391,0.135264
91,0,391,0.134577
97,0,391,0.133315
102,0,391,0.131615
108,0,391,0.129598
113,0,391,0.127318
118,0,391,0.124796
124,0,391,0.122131
129,0,391,0.119383
134,0,391,0.116574
140,0,391,0.113721
145,0,391,0.110847
151,0,391,0.107971
156,0,391,0.105104
161,0,391,0.102256
167,0,391,0.099442
172,0,391,0.096672
177,0,391,0.093957
183,0,391,0.09131
188,0,391,0.088739
194,0,391,0.086251
199,0,391,0.083854
204,0,391,0.081553
210,0,391,0.079354
215,0,391,0.077262
220,0,391,0.075281
226,0,391,0.073413
231,0,391,0.071665
237,0,391,0.070035
242,0,391,0.068522
247,0,391,0.067127
253,0,391,0.065848
258,0,391,0.064681
263,0,391,0.063622
269,0,391,0.062662
274,0,391,0.061797
280,0,391,0.061019
285,0,391,0.060317
290,0,391,0.059678
296,0,391,0.059091
301,0,391,0.058545
306,0,391,0.058028
312,0,391,0.057533
317,0,391,0.057048
323,0,391,0.056565
328,0,391,0.056077
333,0,391,0.055577
339,0,391,0.055061
344,0,391,0.054522
349,0,391,0.053959
355,0,391,0.05337
360,0,391,0.052755
366,0,391,0.052112
371,0,391,0.05144
376,0,391,0.050744
382,0,391,0.050022
387,0,391,0.049277
392,0,391,0.048511
398,0,391,0.047725
403,0,391,0.046923
409,0,391,0.046105
414,0,391,0.045274
419,0,391,0.044433
425,0,391,0.043582
430,0,391,0.042724
435,0,391,0.041858
441,0,391,0.040988
446,0,391,0.040115
452,0,391,0.039237
457,0,391,0.038347
462,0,391,0.03743
468,0,391,0.036444
473,0,391,0.035318
478,0,391,0.033966
484,0,391,0.032312
489,0,391,0.030314
495,0,391,0.027931
500,0,391,0.024715
505,0,391,0.019474
511,0,391,0.015599
0,0,381,0.07118
5,0,381,0.056344
11,0,381,0.059241
16,0,381,0.066095
22,0,381,0.07448
27,0,381,0.082955
33,0,381,0.090888
38,0,381,0.098254
44,0,381,0.105152
49,0,381,0.111597
55,0,381,0.11753
60,0,381,0.122819
66,0,381,0.127173
71,0,381,0.130443
77,0,381,0.132655
82,0,381,0.133725
88,0,381,0.133801
93,0,381,0.133154
99,0,381,0.131924
104,0,381,0.13025
110,0,381,0.128247
115,0,381,0.125957
121,0,381,0.123415
126,0,381,0.120727
132,0,381,0.117944
137,0,381,0.115094
143,0,381,0.112199
148,0,381,0.109285
154,0,381,0.106371
159,0,381,0.103467
165,0,381,0.100588
170,0,381,0.097749
176,0,381,0.094961
181,0,381,0.092235
187,0,381,0.089583
192,0,381,0.087014
198,0,381,0.084536
203,0,381,0.082155
209,0,381,0.079879
214,0,381,0.077711
220,0,381,0.075656
225,0,381,0.07372
230,0,381,0.071904
236,0,381,0.070211
241,0,381,0.068642
247,0,381,0.067194
252,0,381,0.065868
258,0,381,0.064658
263,0,381,0.063559
269,0,381,0.062565
274,0,381,0.061669
280,0,381,0.060866
285,0,381,0.060146
291,0,381,0.059494
296,0,381,0.058895
302,0,381,0.058339
307,0,381,0.057815
313,0,381,0.057313
318,0,381,0.056824
324,0,381,0.056338
329,0,381,0.055846
335,0,381,0.055342
340,0,381,0.054819
346,0,381,0.054275
351,0,381,0.053704
357,0,381,0.053104
362,0,381,0.052476
368,0,381,0.051819
373,0,381,0.051133
379,0,381,0.050418
384,0,381,0.049677
390,0,381,0.048912
395,0,381,0.048124
401,0,381,0.047316
406,0,381,0.04649
412,0,381,0.045648
417,0,381,0.044793
423,0,381,0.043928
428,0,381,0.043054
434,0,381,0.042174
439,0,381,0.041288
445,0,381,0.040396
450,0,381,0.039502
456,0,381,0.038604
461,0,381,0.0377
466,0,381,0.036779
472,0,381,0.035819
477,0,381,0.034777
483,0,381,0.033591
488,0,381,0.032199
494,0,381,0.030557
499,0,381,0.028656
505,0,381,0.026464
510,0,381,0.023509
516,0,381,0.018622
521,0,381,0.014386
0,0,372,0.071895
6,0,372,0.057111
11,0,372,0.060322
17,0,372,0.067437
22,0,372,0.07597
28,0,372,0.084518
34,0,372,0.092446
39,0,372,0.099705
45,0,372,0.106354
50,0,372,0.11239
56,0,372,0.117801
62,0,372,0.122531
67,0,372,0.126414
73,0,372,0.129366
78,0,372,0.131379
84,0,372,0.132348
90,0,372,0.132388
95,0,372,0.131738
101,0,372,0.130516
106,0,372,0.128852
112,0,372,0.126851
118,0,372,0.124545
123,0,372,0.121985
129,0,372,0.119279
134,0,372,0.116468
140,0,372,0.113583
146,0,372,0.110655
151,0,372,0.107708
157,0,372,0.10476
162,0,372,0.101825
168,0,372,0.098922
174,0,372,0.096064
179,0,372,0.093264
185,0,372,0.090534
190,0,372,0.087884
196,0,372,0.085324
202,0,372,0.082861
207,0,372,0.080503
213,0,372,0.078256
218,0,372,0.076124
224,0,372,0.074112
230,0,372,0.072225
235,0,372,0.070462
241,0,372,0.068827
246,0,372,0.06732
252,0,372,0.065938
258,0,372,0.064681
263,0,372,0.063539
269,0,372,0.062506
274,0,372,0.061576
280,0,372,0.060742
286,0,372,0.059999
291,0,372,0.05933
297,0,372,0.058718
302,0,372,0.05815
308,0,372,0.057619
314,0,372,0.057112
319,0,372,0.056618
325,0,372,0.056129
330,0,372,0.055634
336,0,372,0.055126
342,0,372,0.054599
347,0,372,0.054049
353,0,372,0.053471
358,0,372,0.052862
364,0,372,0.052222
370,0,372,0.051552
375,0,372,0.050852
381,0,372,0.050122
386,0,372,0.049363
392,0,372,0.048578
398,0,372,0.04777
403,0,372,0.046941
409,0,372,0.046092
414,0,372,0.045228
420,0,372,0.04435
426,0,372,0.043461
431,0,372,0.042564
437,0,372,0.041662
442,0,372,0.040756
448,0,372,0.039843
454,0,372,0.038928
459,0,372,0.038012
465,0,372,0.037092
470,0,372,0.036162
476,0,372,0.035211
482,0,372,0.034214
487,0,372,0.033128
493,0,372,0.031904
498,0,372,0.0305
504,0,372,0.028898
510,0,372,0.027103
515,0,372,0.025077
521,0,372,0.022303
526,0,372,0.017299
532,0,372,0.013373
0,0,363,0.072414
6,0,363,0.057695
11,0,363,0.061225
17,0,363,0.06863
23,0,363,0.07735
29,0,363,0.086022
34,0,363,0.09401
40,0,363,0.10122
46,0,363,0.107673
51,0,363,0.113369
57,0,363,0.118344
63,0,363,0.122573
69,0,363,0.125992
74,0,363,0.12858
80,0,363,0.13032
86,0,363,0.13111
91,0,363,0.131048
97,0,363,0.130354
103,0,363,0.129114
109,0,363,0.127444
114,0,363,0.125433
120,0,363,0.123103
126,0,363,0.120521
131,0,363,0.117795
137,0,363,0.114958
143,0,363,0.112046
149,0,363,0.10909
154,0,363,0.106114
160,0,363,0.103137
166,0,363,0.100179
171,0,363,0.097258
177,0,363,0.094388
183,0,363,0.091581
189,0,363,0.088852
194,0,363,0.08621
200,0,363,0.083665
206,0,363,0.081223
211,0,363,0.078893
217,0,363,0.07668
223,0,363,0.074588
229,0,363,0.072624
234,0,363,0.070789
240,0,363,0.069083
246,0,363,0.067509
251,0,363,0.066066
257,0,363,0.064751
263,0,363,0.063561
269,0,363,0.062486
274,0,363,0.061519
280,0,363,0.060652
286,0,363,0.059878
291,0,363,0.059188
297,0,363,0.058562
303,0,363,0.057983
309,0,363,0.057442
314,0,363,0.056929
320,0,363,0.056431
326,0,363,0.055937
331,0,363,0.05544
337,0,363,0.05493
343,0,363,0.054399
349,0,363,0.053844
354,0,363,0.053259
360,0,363,0.052643
366,0,363,0.051994
371,0,363,0.051311
377,0,363,0.050597
383,0,363,0.049854
389,0,363,0.049079
394,0,363,0.048276
400,0,363,0.047449
406,0,363,0.046599
411,0,363,0.045729
417,0,363,0.044843
423,0,363,0.043943
428,0,363,0.043032
434,0,363,0.042113
440,0,363,0.041189
446,0,363,0.040261
451,0,363,0.039329
457,0,363,0.038394
463,0,363,0.037459
468,0,363,0.036522
474,0,363,0.035582
480,0,363,0.03463
486,0,363,0.033653
491,0,363,0.032624
497,0,363,0.031509
503,0,363,0.030267
508,0,363,0.028872
514,0,363,0.027324
520,0,363,0.025632
526,0,363,0.023746
531,0,363,0.021138
537,0,363,0.01644
543,0,363,0.012337
0,0,353,0.072795
6,0,353,0.058149
12,0,353,0.06199
17,0,353,0.069694
23,0,353,0.07863
29,0,353,0.087458
35,0,353,0.095541
41,0,353,0.102738
47,0,353,0.109033
52,0,353,0.114445
58,0,353,0.119051
64,0,353,0.122843
70,0,353,0.125826
76,0,353,0.128036
82,0,353,0.129464
87,0,353,0.130012
93,0,353,0.129795
99,0,353,0.129023
105,0,353,0.12774
111,0,353,0.126047
117,0,353,0.124009
122,0,353,0.121644
128,0,353,0.119037
134,0,353,0.116286
140,0,353,0.113424
146,0,353,0.110488
151,0,353,0.107506
157,0,353,0.104505
163,0,353,0.101506
169,0,353,0.09853
175,0,353,0.095598
181,0,353,0.092721
186,0,353,0.089914
192,0,353,0.087192
198,0,353,0.084563
204,0,353,0.082037
210,0,353,0.079621
216,0,353,0.077324
221,0,353,0.07515
227,0,353,0.073104
233,0,353,0.071189
239,0,353,0.06941
245,0,353,0.067764
251,0,353,0.066253
256,0,353,0.064876
262,0,353,0.063629
268,0,353,0.062506
274,0,353,0.061497
280,0,353,0.060594
285,0,353,0.059788
291,0,353,0.059071
297,0,353,0.058427
303,0,353,0.057835
309,0,353,0.057284
315,0,353,0.056762
320,0,353,0.056259
326,0,353,0.055763
332,0,353,0.055263
338,0,353,0.054751
344,0,353,0.054218
350,0,353,0.053659
355,0,353,0.053069
361,0,353,0.052447
367,0,353,0.051789
373,0,353,0.051097
379,0,353,0.05037
385,0,353,0.049612
390,0,353,0.048823
396,0,353,0.048004
402,0,353,0.047159
408,0,353,0.04629
414,0,353,0.0454
419,0,353,0.044492
425,0,353,0.04357
431,0,353,0.042638
437,0,353,0.041698
443,0,353,0.040753
449,0,353,0.039804
454,0,353,0.038852
460,0,353,0.037898
466,0,353,0.036944
472,0,353,0.03599
478,0,353,0.035037
484,0,353,0.034079
489,0,353,0.033108
495,0,353,0.03211
501,0,353,0.03106
507,0,353,0.029926
513,0,353,0.028681
519,0,353,0.027311
524,0,353,0.025823
530,0,353,0.024225
536,0,353,0.022451
542,0,353,0.019979
548,0,353,0.015426
553,0,353,0.009186
0,0,344,0.07308
6,0,344,0.058514
12,0,344,0.062646
18,0,344,0.070654
24,0,344,0.079843
30,0,344,0.088842
36,0,344,0.097017
42,0,344,0.104209
48,0,344,0.110379
53,0,344,0.115557
59,0,344,0.119846
65,0,344,0.123256
71,0,344,0.125843
77,0,344,0.127686
83,0,344,0.128773
89,0,344,0.129038
95,0,344,0.128643
101,0,344,0.127764
107,0,344,0.126412
113,0,344,0.124673
119,0,344,0.122588
125,0,344,0.120178
131,0,344,0.117541
137,0,344,0.114762
